,cm_TN,cm_TP,cm_FN,cm_FP,pr,rec,acc,thres
72,108734,39,722,350,0.10025706940874037,0.051248357424441525,0.9902407938458737,0.34065592
73,108734,40,721,350,0.10256410256410256,0.052562417871222074,0.9902498975829578,0.34064114
74,108705,40,721,379,0.0954653937947494,0.052562417871222074,0.9899858892075197,0.33846745
75,108705,41,720,379,0.09761904761904762,0.05387647831800263,0.9899949929446038,0.3384115
76,108697,41,720,387,0.09579439252336448,0.05387647831800263,0.9899221630479311,0.3378724
77,108697,42,719,387,0.0979020979020979,0.05519053876478318,0.9899312667850152,0.33785808
78,108682,42,719,402,0.0945945945945946,0.05519053876478318,0.9897947107287541,0.33702868
79,108682,43,718,402,0.09662921348314607,0.056504599211563734,0.9898038144658382,0.3370168
80,108668,43,718,416,0.09368191721132897,0.056504599211563734,0.9896763621466612,0.336432
81,108668,44,717,416,0.09565217391304348,0.05781865965834428,0.9896854658837453,0.3363816
82,108637,44,717,447,0.08961303462321792,0.05781865965834428,0.989403250034139,0.334893
83,108637,46,715,447,0.09330628803245436,0.06044678055190539,0.9894214575083071,0.33469725
84,108633,46,715,451,0.0925553319919517,0.06044678055190539,0.9893850425599708,0.33448023
85,108633,47,714,451,0.09437751004016064,0.06176084099868594,0.9893941462970549,0.33438176
86,108630,47,714,454,0.09381237524950099,0.06176084099868594,0.9893668350858027,0.33430755
87,108630,48,713,454,0.09561752988047809,0.06307490144546649,0.9893759388228868,0.33428732
88,108624,48,713,460,0.09448818897637795,0.06307490144546649,0.9893213164003823,0.33400667
89,108624,49,712,460,0.0962671905697446,0.06438896189224705,0.9893304201374664,0.33395833
90,108590,49,712,494,0.09023941068139964,0.06438896189224705,0.9890208930766079,0.33232832
91,108590,50,711,494,0.09191176470588236,0.0657030223390276,0.989029996813692,0.3323052
92,108583,50,711,501,0.09074410163339383,0.0657030223390276,0.9889662706541035,0.33181182
93,108583,51,710,501,0.09239130434782608,0.06701708278580815,0.9889753743911875,0.331787
94,108574,51,710,510,0.09090909090909091,0.06701708278580815,0.9888934407574309,0.33143014
95,108574,52,709,510,0.09252669039145907,0.0683311432325887,0.988902544494515,0.33141878
96,108568,52,709,516,0.09154929577464789,0.0683311432325887,0.9888479220720106,0.33122504
97,108568,53,708,516,0.09314586994727592,0.06964520367936924,0.9888570258090946,0.33120257
98,108566,53,708,518,0.09281961471103327,0.06964520367936924,0.9888388183349265,0.33117485
99,108566,54,707,518,0.0944055944055944,0.07095926412614981,0.9888479220720106,0.33115855
100,108557,54,707,527,0.09294320137693632,0.07095926412614981,0.9887659884382539,0.33081084
101,108557,55,706,527,0.09450171821305842,0.07227332457293036,0.988775092175338,0.3307236
102,108481,55,706,603,0.08358662613981763,0.07227332457293036,0.9880832081569484,0.3284619
103,108481,56,705,603,0.08497723823975721,0.0735873850197109,0.9880923118940325,0.328359
104,108427,56,705,657,0.0785413744740533,0.0735873850197109,0.9876007100914925,0.3266396
105,108427,57,704,657,0.07983193277310924,0.07490144546649145,0.9876098138285766,0.326623
106,108420,57,704,664,0.07905686546463246,0.07490144546649145,0.9875460876689881,0.3263443
107,108420,58,703,664,0.08033240997229917,0.07621550591327202,0.9875551914060722,0.32630527
108,108375,58,703,709,0.07561929595827901,0.07621550591327202,0.9871455232372889,0.3246385
109,108375,59,702,709,0.07682291666666667,0.07752956636005257,0.987154626974373,0.32457596
110,108366,59,702,718,0.07593307593307594,0.07752956636005257,0.9870726933406163,0.32430387
111,108366,60,701,718,0.07712082262210797,0.07884362680683311,0.9870817970777004,0.32428557
112,108364,60,701,720,0.07692307692307693,0.07884362680683311,0.9870635896035322,0.32411242
113,108364,61,700,720,0.07810499359795134,0.08015768725361366,0.9870726933406163,0.32410565
114,108362,61,700,722,0.07790549169859515,0.08015768725361366,0.9870544858664482,0.32402867
115,108362,62,699,722,0.07908163265306123,0.08147174770039421,0.9870635896035322,0.3240022
116,108361,62,699,723,0.07898089171974522,0.08147174770039421,0.9870544858664482,0.32398486
117,108361,63,698,723,0.08015267175572519,0.08278580814717477,0.9870635896035322,0.32397097
118,108357,63,698,727,0.07974683544303797,0.08278580814717477,0.987027174655196,0.3238017
119,108357,64,697,727,0.08091024020227561,0.08409986859395532,0.98703627839228,0.32380068
120,108322,64,697,762,0.0774818401937046,0.08409986859395532,0.9867176475943374,0.32293046
121,108322,65,696,762,0.07859733978234583,0.08541392904073587,0.9867267513314215,0.32286716
122,108315,65,696,769,0.07793764988009592,0.08541392904073587,0.986663025171833,0.3227885
123,108315,66,695,769,0.07904191616766468,0.08672798948751642,0.9866721289089171,0.32276472
124,108309,66,695,775,0.07847800237812129,0.08672798948751642,0.9866175064864127,0.32265717
125,108309,68,693,775,0.08066429418742586,0.08935611038107753,0.9866357139605808,0.32259434
126,108299,68,693,785,0.07971864009378664,0.08935611038107753,0.9865446765897401,0.32228112
127,108299,69,692,785,0.08079625292740047,0.09067017082785808,0.9865537803268242,0.32225382
128,108279,69,692,805,0.07894736842105263,0.09067017082785808,0.9863717055851428,0.32171133
129,108279,70,691,805,0.08,0.09198423127463863,0.9863808093222268,0.32169604
130,108270,70,691,814,0.07918552036199095,0.09198423127463863,0.9862988756884701,0.321494
131,108270,71,690,814,0.08022598870056497,0.09329829172141918,0.9863079794255541,0.3214336
132,108269,71,690,815,0.08013544018058691,0.09329829172141918,0.9862988756884701,0.32142055
133,108269,72,689,815,0.08117249154453213,0.09461235216819974,0.9863079794255541,0.32141426
134,108205,72,689,879,0.07570977917981073,0.09461235216819974,0.9857253402521735,0.31970686
135,108205,73,688,879,0.07668067226890757,0.09592641261498029,0.9857344439892576,0.31969872
136,108195,73,688,889,0.07588357588357589,0.09592641261498029,0.9856434066184169,0.31941152
137,108195,74,687,889,0.07684319833852545,0.09724047306176084,0.9856525103555009,0.31936902
138,108157,74,687,927,0.07392607392607392,0.09724047306176084,0.9853065683463061,0.31824884
139,108157,75,686,927,0.0748502994011976,0.09855453350854139,0.9853156720833902,0.3182333
140,108146,75,686,938,0.07403751233958539,0.09855453350854139,0.9852155309754654,0.31800592
141,108146,76,685,938,0.07495069033530571,0.09986859395532194,0.9852246347125495,0.31798452
142,108126,76,685,958,0.0735009671179884,0.09986859395532194,0.9850425599708681,0.31766307
143,108126,77,684,958,0.07439613526570048,0.1011826544021025,0.9850516637079522,0.31765682
144,108120,77,684,964,0.07396733909702209,0.1011826544021025,0.9849970412854476,0.31750005
145,108120,78,683,964,0.07485604606525911,0.10249671484888305,0.9850061450225317,0.31748444
146,108118,78,683,966,0.07471264367816093,0.10249671484888305,0.9849879375483636,0.3173906
147,108118,79,682,966,0.07559808612440191,0.1038107752956636,0.9849970412854476,0.31736735
148,108117,79,682,967,0.07552581261950286,0.1038107752956636,0.9849879375483636,0.31732804
149,108117,80,681,967,0.07640878701050621,0.10512483574244415,0.9849970412854476,0.31726825
150,108113,80,681,971,0.07611798287345385,0.10512483574244415,0.9849606263371113,0.31723523
151,108113,82,679,971,0.0778727445394112,0.10775295663600526,0.9849788338112795,0.31720448
152,108111,82,679,973,0.07772511848341232,0.10775295663600526,0.9849606263371113,0.3171407
153,108111,83,678,973,0.07859848484848485,0.10906701708278581,0.9849697300741954,0.3170617
154,108108,83,678,976,0.07837582625118036,0.10906701708278581,0.9849424188629432,0.31698325
155,108108,84,677,976,0.07924528301886792,0.11038107752956636,0.9849515226000273,0.31695867
156,108040,84,677,1044,0.07446808510638298,0.11038107752956636,0.9843324684783104,0.31497794
157,108040,85,676,1044,0.07528786536758193,0.1116951379763469,0.9843415722153944,0.31496972
158,108032,85,676,1052,0.07475813544415127,0.1116951379763469,0.9842687423187219,0.3147627
159,108032,86,675,1052,0.07557117750439367,0.11300919842312747,0.9842778460558059,0.3147173
160,108030,86,675,1054,0.07543859649122807,0.11300919842312747,0.9842596385816378,0.31465557
161,108030,87,674,1054,0.07624890446976336,0.11432325886990802,0.9842687423187219,0.314642
162,107990,87,674,1094,0.07366638441998306,0.11432325886990802,0.9839045928353589,0.31375074
163,107990,89,672,1094,0.07523245984784446,0.11695137976346912,0.9839228003095271,0.31372353
164,107963,89,672,1121,0.07355371900826446,0.11695137976346912,0.983676999408257,0.31298524
165,107963,90,671,1121,0.07431874483897605,0.11826544021024968,0.9836861031453412,0.31297612
166,107956,90,671,1128,0.07389162561576355,0.11826544021024968,0.9836223769857526,0.31267455
167,107956,91,670,1128,0.07465135356849877,0.11957950065703023,0.9836314807228367,0.31267285
168,107953,91,670,1131,0.07446808510638298,0.11957950065703023,0.9836041695115845,0.31263524
169,107953,92,669,1131,0.07522485690923958,0.12089356110381078,0.9836132732486685,0.3126213
170,107948,92,669,1136,0.0749185667752443,0.12089356110381078,0.9835677545632482,0.31252944
171,107948,93,668,1136,0.07567127746135069,0.12220762155059132,0.9835768583003323,0.31251878
172,107923,93,668,1161,0.07416267942583732,0.12220762155059132,0.9833492648732305,0.3121116
173,107923,94,667,1161,0.0749003984063745,0.12352168199737187,0.9833583686103146,0.3121106
174,107910,94,667,1174,0.07413249211356467,0.12352168199737187,0.9832400200282216,0.31186205
175,107910,95,666,1174,0.07486209613869188,0.12483574244415244,0.9832491237653057,0.31185183
176,107908,95,666,1176,0.07474429583005507,0.12483574244415244,0.9832309162911375,0.31182963
177,107907,96,665,1177,0.07541241162608013,0.12614980289093297,0.9832309162911375,0.3117863
178,107892,96,665,1192,0.07453416149068323,0.12614980289093297,0.9830943602348764,0.31138283
179,107892,97,664,1192,0.07525213343677269,0.12746386333771353,0.9831034639719605,0.31134993
180,107861,97,664,1223,0.07348484848484849,0.12746386333771353,0.9828212481223543,0.3107674
181,107861,98,663,1223,0.07418622255866768,0.1287779237844941,0.9828303518594383,0.31074083
182,107852,98,663,1232,0.07368421052631578,0.1287779237844941,0.9827484182256816,0.3105985
183,107852,99,662,1232,0.0743801652892562,0.13009198423127463,0.9827575219627657,0.3105803
184,107808,99,662,1276,0.072,0.13009198423127463,0.9823569575310666,0.3096559
185,107808,100,661,1276,0.07267441860465117,0.1314060446780552,0.9823660612681506,0.3096223
186,107728,100,661,1356,0.06868131868131869,0.1314060446780552,0.9816377623014247,0.30742463
187,107728,101,660,1356,0.06932052161976665,0.13272010512483573,0.9816468660385088,0.30739516
188,107695,101,660,1389,0.06778523489932886,0.13272010512483573,0.9813464427147344,0.30665934
189,107695,102,659,1389,0.06841046277665996,0.1340341655716163,0.9813555464518184,0.30665416
190,107684,102,659,1400,0.06790945406125166,0.1340341655716163,0.9812554053438937,0.30643475
191,107684,103,658,1400,0.06852960745176315,0.13534822601839686,0.9812645090809777,0.30640116
192,107673,103,658,1411,0.06803170409511229,0.13534822601839686,0.981164367973053,0.3061709
193,107673,104,657,1411,0.06864686468646865,0.1366622864651774,0.981173471710137,0.30614376
194,107644,104,657,1440,0.06735751295336788,0.1366622864651774,0.9809094633346989,0.30540353
195,107644,105,656,1440,0.06796116504854369,0.13797634691195795,0.9809185670717829,0.3053926
196,107631,105,656,1453,0.06739409499358151,0.13797634691195795,0.98080021848969,0.3049813
197,107631,106,655,1453,0.06799230275817832,0.1392904073587385,0.9808093222267741,0.30486074
198,107603,106,655,1481,0.06679269061121614,0.1392904073587385,0.9805544175884201,0.30416626
199,107603,107,654,1481,0.06738035264483627,0.14060446780551905,0.9805635213255042,0.30414483
200,107601,107,654,1483,0.06729559748427673,0.14060446780551905,0.9805453138513359,0.30403584
201,107601,108,653,1483,0.0678818353236958,0.14191852825229961,0.9805544175884201,0.3040337
202,107586,108,653,1498,0.06724782067247821,0.14191852825229961,0.9804178615321589,0.3037378
203,107586,109,652,1498,0.06782825140012445,0.14323258869908015,0.980426965269243,0.3037156
204,107574,109,652,1510,0.06732550957381099,0.14323258869908015,0.9803177204242342,0.30354327
205,107574,110,651,1510,0.06790123456790123,0.1445466491458607,0.9803268241613182,0.30351695
206,107572,110,651,1512,0.06781750924784218,0.1445466491458607,0.9803086166871501,0.30344158
207,107572,111,650,1512,0.06839186691312385,0.14586070959264127,0.9803177204242342,0.30340987
208,107570,111,650,1514,0.0683076923076923,0.14586070959264127,0.980299512950066,0.30336797
209,107570,112,649,1514,0.06888068880688807,0.1471747700394218,0.9803086166871501,0.30335164
210,107551,112,649,1533,0.06808510638297872,0.1471747700394218,0.9801356456825527,0.30299866
211,107551,113,648,1533,0.06865127582017011,0.14848883048620237,0.9801447494196368,0.3029353
212,107538,113,648,1546,0.06811332127787824,0.14848883048620237,0.9800264008375438,0.3027606
213,107538,114,647,1546,0.06867469879518072,0.1498028909329829,0.9800355045746278,0.30273622
214,107494,114,647,1590,0.06690140845070422,0.1498028909329829,0.9796349401429286,0.30194047
215,107494,115,646,1590,0.06744868035190615,0.15111695137976347,0.9796440438800127,0.3019343
216,107490,115,646,1594,0.06729081334113517,0.15111695137976347,0.9796076289316764,0.30185953
217,107490,116,645,1594,0.06783625730994151,0.15243101182654403,0.9796167326687605,0.3018283
218,107480,116,645,1604,0.06744186046511629,0.15243101182654403,0.9795256952979198,0.30160496
219,107480,117,644,1604,0.06798373038930854,0.15374507227332457,0.9795347990350038,0.30159897
220,107452,117,644,1632,0.06689536878216124,0.15374507227332457,0.9792798943966499,0.30069387
221,107452,118,643,1632,0.06742857142857143,0.15505913272010513,0.9792889981337339,0.30066305
222,107437,118,643,1647,0.06685552407932012,0.15505913272010513,0.9791524420774728,0.30017027
223,107437,119,642,1647,0.06738391845979615,0.15637319316688567,0.9791615458145568,0.30014443
224,107434,119,642,1650,0.06726964386659129,0.15637319316688567,0.9791342346033046,0.30004865
225,107432,119,642,1652,0.06719367588932806,0.15637319316688567,0.9791160271291365,0.30004266
226,107396,119,642,1688,0.06585500830105147,0.15637319316688567,0.9787882925941099,0.2989682
227,107396,120,641,1688,0.06637168141592921,0.15768725361366623,0.978797396331194,0.29893428
228,107343,120,641,1741,0.06448146157979581,0.15768725361366623,0.978314898265738,0.2975051
229,107343,121,640,1741,0.06498388829215897,0.1590013140604468,0.9783240020028222,0.29749572
230,107331,121,640,1753,0.06456776947705443,0.1590013140604468,0.9782147571578133,0.2972876
231,107331,122,639,1753,0.06506666666666666,0.16031537450722733,0.9782238608948973,0.29723924
232,107321,122,639,1763,0.06472148541114059,0.16031537450722733,0.9781328235240566,0.29705605
233,107321,123,638,1763,0.06521739130434782,0.1616294349540079,0.9781419272611407,0.29704756
234,107307,123,638,1777,0.06473684210526316,0.1616294349540079,0.9780144749419637,0.29665294
235,107307,124,637,1777,0.06522882693319305,0.16294349540078842,0.9780235786790478,0.29664546
236,107296,124,637,1788,0.06485355648535565,0.16294349540078842,0.977923437571123,0.29635632
237,107296,125,636,1788,0.06534239414532149,0.164257555847569,0.9779325413082071,0.29634297
238,107276,125,636,1808,0.06466632177961718,0.164257555847569,0.9777504665665255,0.29580188
239,107276,126,635,1808,0.06514994829369183,0.16557161629434955,0.9777595703036096,0.29578426
240,107248,126,635,1836,0.06422018348623854,0.16557161629434955,0.9775046656652556,0.2953149
241,107248,127,634,1836,0.06469689251146205,0.16688567674113008,0.9775137694023397,0.29527748
242,107226,127,634,1858,0.06397984886649874,0.16688567674113008,0.97731348718649,0.29481006
243,107226,128,633,1858,0.06445115810674723,0.16819973718791065,0.9773225909235741,0.29480413
244,107223,128,633,1861,0.06435394670688788,0.16819973718791065,0.9772952797123219,0.2947408
245,107223,129,632,1861,0.06482412060301508,0.16951379763469118,0.977304383449406,0.29472864
246,107194,129,632,1890,0.0638930163447251,0.16951379763469118,0.9770403750739679,0.29378593
247,107194,130,631,1890,0.06435643564356436,0.17082785808147175,0.977049478811052,0.29375216
248,107166,130,631,1918,0.0634765625,0.17082785808147175,0.9767945741726979,0.29336217
249,107166,131,630,1918,0.063933626159102,0.1721419185282523,0.976803677909782,0.2933459
250,107148,131,630,1936,0.06337687469762941,0.1721419185282523,0.9766398106422687,0.29290324
251,107148,132,629,1936,0.06382978723404255,0.17345597897503284,0.9766489143793528,0.29289973
252,107141,132,629,1943,0.0636144578313253,0.17345597897503284,0.9765851882197643,0.29266122
253,107141,133,628,1943,0.0640655105973025,0.1747700394218134,0.9765942919568483,0.2926535
254,107139,133,628,1945,0.06400384985563042,0.1747700394218134,0.9765760844826802,0.2926384
255,107139,134,627,1945,0.06445406445406446,0.17608409986859397,0.9765851882197643,0.29263303
256,107132,134,627,1952,0.06423777564717162,0.17608409986859397,0.9765214620601756,0.29244775
257,107132,135,626,1952,0.06468615237182558,0.1773981603153745,0.9765305657972597,0.29243475
258,107131,135,626,1953,0.06465517241379311,0.1773981603153745,0.9765214620601756,0.29239142
259,107131,136,625,1953,0.06510292005744375,0.17871222076215507,0.9765305657972597,0.2923897
260,107094,136,625,1990,0.06396989651928504,0.17871222076215507,0.9761937275251491,0.2915914
261,107094,137,624,1990,0.06440996708979783,0.1800262812089356,0.9762028312622332,0.29151773
262,107063,137,624,2021,0.06348470806302131,0.1800262812089356,0.9759206154126269,0.29092145
263,107063,138,623,2021,0.06391848077813803,0.18134034165571616,0.9759297191497109,0.2908892
264,107059,138,623,2025,0.0638002773925104,0.18134034165571616,0.9758933042013747,0.290745
265,107059,140,621,2025,0.06466512702078522,0.18396846254927726,0.9759115116755428,0.2907036
266,107053,140,621,2031,0.06448641179180101,0.18396846254927726,0.9758568892530384,0.29057515
267,107053,141,620,2031,0.0649171270718232,0.18528252299605782,0.9758659929901224,0.29054815
268,107035,141,620,2049,0.06438356164383562,0.18528252299605782,0.9757021257226092,0.29012817
269,107035,142,619,2049,0.06481058877225011,0.18659658344283836,0.9757112294596932,0.2901179
270,107028,142,619,2056,0.0646041856232939,0.18659658344283836,0.9756475033001047,0.2900288
271,107028,143,618,2056,0.06502955889040472,0.18791064388961892,0.9756566070371888,0.29001927
272,107011,143,618,2073,0.06453068592057762,0.18791064388961892,0.9755018435067595,0.28964448
273,107011,144,617,2073,0.06495263870094722,0.18922470433639949,0.9755109472438436,0.28962004
274,106991,144,617,2093,0.06437192668752793,0.18922470433639949,0.9753288725021622,0.2891254
275,106991,145,616,2093,0.06478999106344951,0.19053876478318002,0.9753379762392462,0.28904974
276,106958,145,616,2126,0.06384852487890796,0.19053876478318002,0.9750375529154718,0.2884087
277,106958,146,615,2126,0.06426056338028169,0.19185282522996058,0.9750466566525559,0.2883986
278,106942,146,615,2142,0.06381118881118882,0.19185282522996058,0.9749009968592107,0.28799048
279,106942,148,613,2142,0.06462882096069869,0.19448094612352168,0.9749192043333789,0.28792238
280,106932,148,613,2152,0.06434782608695652,0.19448094612352168,0.9748281669625382,0.28769052
281,106932,149,612,2152,0.06475445458496305,0.19579500657030224,0.9748372706996222,0.28764993
282,106923,149,612,2161,0.0645021645021645,0.19579500657030224,0.9747553370658656,0.28753796
283,106923,150,611,2161,0.06490696668109043,0.19710906701708278,0.9747644408029497,0.28753483
284,106887,150,611,2197,0.06391137622496805,0.19710906701708278,0.974436706267923,0.28660744
285,106887,151,610,2197,0.06431005110732538,0.19842312746386334,0.9744458100050071,0.28656366
286,106886,151,610,2198,0.06428267347807577,0.19842312746386334,0.974436706267923,0.28655258
287,106886,152,609,2198,0.06468085106382979,0.19973718791064388,0.9744458100050071,0.28654093
288,106881,152,609,2203,0.06454352441613588,0.19973718791064388,0.9744002913195867,0.28640687
289,106881,153,608,2203,0.06494057724957555,0.20105124835742444,0.9744093950566708,0.2863937
290,106877,153,608,2207,0.06483050847457628,0.20105124835742444,0.9743729801083345,0.2863068
291,106877,154,607,2207,0.0652265988987717,0.202365308804205,0.9743820838454186,0.28614765
292,106782,154,607,2302,0.06270358306188925,0.202365308804205,0.9735172288224316,0.2836818
293,106782,155,606,2302,0.06308506308506308,0.20367936925098554,0.9735263325595157,0.28366303
294,106763,155,606,2321,0.06260096930533118,0.20367936925098554,0.9733533615549183,0.28301373
295,106763,156,605,2321,0.06297941057731127,0.2049934296977661,0.9733624652920023,0.28300408
296,106760,156,605,2324,0.06290322580645161,0.2049934296977661,0.9733351540807501,0.28294286
297,106760,157,604,2324,0.06328093510681176,0.20630749014454666,0.9733442578178342,0.2829381
298,106759,157,604,2325,0.06325543916196616,0.20630749014454666,0.9733351540807501,0.28291646
299,106759,158,603,2325,0.06363270237615787,0.2076215505913272,0.9733442578178342,0.28291547
300,106680,158,603,2404,0.06167056986729118,0.2076215505913272,0.9726250625881925,0.28072137
301,106680,159,602,2404,0.06203667577058135,0.20893561103810776,0.9726341663252766,0.28068596
302,106641,159,602,2443,0.06110684089162183,0.20893561103810776,0.9722791205789977,0.2797066
303,106641,160,601,2443,0.06146753745678064,0.2102496714848883,0.9722882243160818,0.2797023
304,106628,160,601,2456,0.06116207951070336,0.2102496714848883,0.9721698757339888,0.279285
305,106628,161,600,2456,0.061520825372564,0.21156373193166886,0.9721789794710729,0.27918863
306,106627,161,600,2457,0.06149732620320856,0.21156373193166886,0.9721698757339888,0.27915907
307,106627,162,599,2457,0.061855670103092786,0.21287779237844942,0.9721789794710729,0.27911496
308,106611,162,599,2473,0.06148007590132827,0.21287779237844942,0.9720333196777277,0.27884912
309,106611,163,598,2473,0.0618361153262519,0.21419185282522996,0.9720424234148117,0.27875805
310,106592,163,598,2492,0.061393596986817324,0.21419185282522996,0.9718694524102144,0.27816767
311,106592,164,597,2492,0.061746987951807226,0.21550591327201052,0.9718785561472985,0.27810967
312,106585,164,597,2499,0.06158467893353361,0.21550591327201052,0.97181482998771,0.27802455
313,106583,164,597,2501,0.06153846153846154,0.21550591327201052,0.9717966225135418,0.27793875
