,cm_TN,cm_TP,cm_FN,cm_FP,pr,rec,acc,thres
4551,62447,806,423,46169,0.017158062799361364,0.6558177379983726,0.5758386817788702,0.050501287
4552,62445,806,423,46171,0.01715733231155672,0.6558177379983726,0.5758204743047021,0.050501168
4553,62440,806,423,46176,0.01715550636413946,0.6558177379983726,0.5757749556192817,0.050500304
4554,62436,806,423,46180,0.0171540458860086,0.6558177379983726,0.5757385406709454,0.050499916
4555,62424,806,423,46192,0.017149665943231626,0.6558177379983726,0.5756292958259366,0.050497442
4556,62422,806,423,46194,0.017148936170212768,0.6558177379983726,0.5756110883517684,0.050497264
4557,62418,806,423,46198,0.017147476810484213,0.6558177379983726,0.5755746734034322,0.05049655
4558,62414,806,423,46202,0.017146017699115043,0.6558177379983726,0.5755382584550958,0.05049637
4559,62411,806,423,46205,0.017144923528535874,0.6558177379983726,0.5755109472438436,0.050495952
4560,62409,806,423,46207,0.017144194159062386,0.6558177379983726,0.5754927397696754,0.050495923
4561,62409,807,422,46207,0.017165099757519037,0.6566314076484947,0.5755018435067595,0.050495625
4562,62408,807,422,46208,0.017164734659151335,0.6566314076484947,0.5754927397696754,0.050495595
4563,62404,807,422,46212,0.017163274420978755,0.6566314076484947,0.5754563248213391,0.050495476
4564,62387,807,422,46229,0.017157071179522067,0.6566314076484947,0.5753015612909099,0.050492883
4565,62385,807,422,46231,0.01715634168119393,0.6566314076484947,0.5752833538167418,0.050492853
4566,62352,807,422,46264,0.017144313908776104,0.6566314076484947,0.5749829304929673,0.05048591
4567,62348,807,422,46268,0.017142857142857144,0.6566314076484947,0.574946515544631,0.05048564
4568,62347,807,422,46269,0.017142492990058628,0.6566314076484947,0.574937411807547,0.05048552
4569,62345,807,422,46271,0.01714176473087217,0.6566314076484947,0.5749192043333788,0.05048549
4570,62344,807,422,46272,0.01714140062448225,0.6566314076484947,0.5749101005962948,0.050485462
4571,62342,807,422,46274,0.01714067245810412,0.6566314076484947,0.5748918931221266,0.050485194
4572,62333,807,422,46283,0.01713739647483542,0.6566314076484947,0.57480995948837,0.050483704
4573,62331,807,422,46285,0.017136668648602735,0.6566314076484947,0.5747917520142019,0.050483674
4574,62326,807,422,46290,0.017134849353462003,0.6566314076484947,0.5747462333287815,0.050483137
4575,62324,807,422,46292,0.017134121743561433,0.6566314076484947,0.5747280258546134,0.050483108
4576,62322,807,422,46294,0.017133394195452324,0.6566314076484947,0.5747098183804452,0.05048278
4577,62320,807,422,46296,0.017132666709126807,0.6566314076484947,0.5746916109062771,0.05048266
4578,62311,807,422,46305,0.017129393785022925,0.6566314076484947,0.5746096772725203,0.05048114
4579,62309,807,422,46307,0.017128666638366517,0.6566314076484947,0.5745914697983522,0.050480634
4580,62304,807,422,46312,0.017126849041787812,0.6566314076484947,0.5745459511129318,0.05047989
4581,62302,807,422,46314,0.01712612211116063,0.6566314076484947,0.5745277436387637,0.050479412
4582,62297,807,422,46319,0.01712430505453465,0.6566314076484947,0.5744822249533433,0.0504784
4583,62295,807,422,46321,0.017123578339840434,0.6566314076484947,0.5744640174791752,0.05047837
4584,62294,807,422,46322,0.017123215005622864,0.6566314076484947,0.5744549137420911,0.05047828
4585,62292,807,422,46324,0.017122488383441894,0.6566314076484947,0.574436706267923,0.05047825
4586,62281,807,422,46335,0.017118493063510244,0.6566314076484947,0.5743365651599982,0.050475895
4587,62278,807,422,46338,0.017117403754374802,0.6566314076484947,0.574309253948746,0.050475746
4588,62272,807,422,46344,0.01711522555195012,0.6566314076484947,0.5742546315262416,0.050474256
4589,62268,807,422,46348,0.017113773724949634,0.6566314076484947,0.5742182165779053,0.050474137
4590,62267,807,422,46349,0.017113410806684198,0.6566314076484947,0.5742091128408212,0.0504739
4591,62265,807,422,46351,0.017112685016328087,0.6566314076484947,0.574190905366653,0.05047387
4592,62264,807,422,46352,0.01711232214423546,0.6566314076484947,0.5741818016295689,0.05047381
4593,62262,807,422,46354,0.017111596446216154,0.6566314076484947,0.5741635941554007,0.05047372
4594,62259,807,422,46357,0.017110508014587397,0.6566314076484947,0.5741362829441485,0.050472677
4595,62257,807,422,46359,0.01710978247042361,0.6566314076484947,0.5741180754699804,0.050472647
4596,62256,807,422,46360,0.017109419721415397,0.6566314076484947,0.5741089717328963,0.05047247
4597,62254,807,422,46362,0.017108694269541435,0.6566314076484947,0.5740907642587282,0.05047226
4598,62252,807,422,46364,0.017107968879184244,0.6566314076484947,0.57407255678456,0.05047214
4599,62252,808,421,46364,0.017128805223437633,0.6574450772986168,0.5740816605216441,0.05047199
4600,62248,808,421,46368,0.01712735289130066,0.6574450772986168,0.5740452455733078,0.050471216
4601,62246,808,421,46370,0.017126626817584468,0.6574450772986168,0.5740270380991397,0.050471067
4602,62244,808,421,46372,0.017125900805426027,0.6574450772986168,0.5740088306249715,0.0504705
4603,62242,808,421,46374,0.017125174854817515,0.6574450772986168,0.5739906231508034,0.05047041
4604,62238,808,421,46378,0.017123723138218964,0.6574450772986168,0.5739542082024671,0.050470054
4605,62238,809,420,46378,0.017144552525059868,0.6582587469487388,0.5739633119395512,0.050469697
4606,62230,809,420,46386,0.01714164636084331,0.6582587469487388,0.5738904820428786,0.05046901
4607,62226,809,420,46390,0.017140193648170512,0.6582587469487388,0.5738540670945423,0.050468177
4608,62222,809,420,46394,0.017138741181704553,0.6582587469487388,0.5738176521462061,0.050467163
4609,62220,809,420,46396,0.017138015040779577,0.6582587469487388,0.5737994446720379,0.050467014
4610,62207,809,420,46409,0.01713329662416875,0.6582587469487388,0.5736810960899449,0.05046487
4611,62205,809,420,46411,0.017132570944515035,0.6582587469487388,0.5736628886157767,0.05046484
4612,62204,809,420,46412,0.017132208127739777,0.6582587469487388,0.5736537848786927,0.05046463
4613,62202,809,420,46414,0.01713148254028757,0.6582587469487388,0.5736355774045245,0.050464302
4614,62201,809,420,46415,0.017131119769608672,0.6582587469487388,0.5736264736674405,0.050464272
4615,62197,809,420,46419,0.017129668840518336,0.6582587469487388,0.5735900587191042,0.050463885
4616,62181,809,420,46435,0.017123867581068496,0.6582587469487388,0.573444398925759,0.050460964
4617,62179,809,420,46437,0.017123142699911102,0.6582587469487388,0.5734261914515909,0.050460935
4618,62178,809,420,46438,0.01712278028234597,0.6582587469487388,0.5734170877145068,0.050460756
4619,62176,809,420,46440,0.01712205549323795,0.6582587469487388,0.5733988802403387,0.050460666
4620,62162,809,420,46454,0.01711698368702791,0.6582587469487388,0.5732714279211616,0.05045846
4621,62160,809,420,46456,0.0171162593885539,0.6582587469487388,0.5732532204469935,0.05045837
4622,62148,809,420,46468,0.0171119148846162,0.6582587469487388,0.5731439756019846,0.050456673
4623,62146,809,420,46470,0.01711119101503839,0.6582587469487388,0.5731257681278165,0.050456345
4624,62140,809,420,46476,0.017109019773712594,0.6582587469487388,0.573071145705312,0.05045533
4625,62140,810,419,46476,0.01712980586220023,0.6590724165988608,0.5730802494423961,0.050455123
4626,62129,810,419,46487,0.017125821933737868,0.6590724165988608,0.5729801083344713,0.050453007
4627,62127,810,419,46489,0.017125097782194128,0.6590724165988608,0.5729619008603032,0.050452918
4628,62122,810,419,46494,0.017123287671232876,0.6590724165988608,0.5729163821748828,0.05045125
4629,62120,810,419,46496,0.017122563733987232,0.6590724165988608,0.5728981747007147,0.05045086
4630,62118,810,419,46498,0.017121839857952143,0.6590724165988608,0.5728799672265465,0.050450623
4631,62116,810,419,46500,0.017121116043119847,0.6590724165988608,0.5728617597523783,0.050450504
4632,62094,810,419,46522,0.01711315811713006,0.6590724165988608,0.5726614775365287,0.050446928
4633,62092,810,419,46524,0.01711243503612625,0.6590724165988608,0.5726432700623606,0.05044669
4634,62089,810,419,46527,0.01711135052918436,0.6590724165988608,0.5726159588511084,0.050445974
4635,62086,810,419,46530,0.017110266159695818,0.6590724165988608,0.5725886476398562,0.050445944
4636,62084,810,419,46532,0.017109543323053526,0.6590724165988608,0.572570440165688,0.050445557
4637,62079,810,419,46537,0.017107736498616598,0.6590724165988608,0.5725249214802677,0.050444633
4638,62077,810,419,46539,0.017107013875689032,0.6590724165988608,0.5725067140060995,0.050444603
4639,62076,810,419,46540,0.017106652587117212,0.6590724165988608,0.5724976102690155,0.050444543
4640,62074,810,419,46542,0.01710593005575266,0.6590724165988608,0.5724794027948473,0.050444484
4641,62071,810,419,46545,0.017104846373139058,0.6590724165988608,0.5724520915835951,0.05044377
4642,62065,810,419,46551,0.017102679419775765,0.6590724165988608,0.5723974691610906,0.050443023
4643,62064,810,419,46552,0.017102318314260376,0.6590724165988608,0.5723883654240065,0.050442904
4644,62063,811,418,46553,0.017122709230639303,0.6598860862489829,0.5723883654240065,0.050442725
4645,62059,811,418,46557,0.017121263300118223,0.6598860862489829,0.5723519504756702,0.05044189
4646,62057,811,418,46559,0.01712054042643023,0.6598860862489829,0.5723337430015021,0.050441563
4647,62054,811,418,46562,0.017119456230342178,0.6598860862489829,0.5723064317902499,0.050441414
4648,62051,811,418,46565,0.017118372171563662,0.6598860862489829,0.5722791205789977,0.050441206
4649,62050,811,418,46566,0.01711801084914621,0.6598860862489829,0.5722700168419136,0.050441146
4650,62046,811,418,46570,0.01711656571199426,0.6598860862489829,0.5722336018935773,0.050440967
4651,62039,811,418,46577,0.017114037309023382,0.6598860862489829,0.5721698757339888,0.05044037
4652,62037,811,418,46579,0.01711331504536822,0.6598860862489829,0.5721516682598207,0.05044025
4653,62013,811,418,46603,0.017104652634243052,0.6598860862489829,0.5719331785698029,0.05043757
4654,62011,811,418,46605,0.017103931162476802,0.6598860862489829,0.5719149710956347,0.05043754
4655,62007,811,418,46609,0.017102488401518345,0.6598860862489829,0.5718785561472984,0.050436735
4656,62005,811,418,46611,0.01710176711231074,0.6598860862489829,0.5718603486731303,0.050436348
4657,61992,811,418,46624,0.017097080215031094,0.6598860862489829,0.5717420000910374,0.05043319
4658,61988,811,418,46628,0.017095638609582832,0.6598860862489829,0.5717055851427011,0.05043289
4659,61977,811,418,46639,0.017091675447839832,0.6598860862489829,0.5716054440347763,0.050430864
4660,61975,811,418,46641,0.017090955070386916,0.6598860862489829,0.5715872365606082,0.050430477
4661,61966,811,418,46650,0.017087714123174818,0.6598860862489829,0.5715053029268514,0.050429374
4662,61966,812,417,46650,0.01710842358097004,0.660699755899105,0.5715144066639355,0.050429106
4663,61951,812,417,46665,0.017103018303599636,0.660699755899105,0.5713778506076744,0.0504272
4664,61949,812,417,46667,0.017102297858000378,0.660699755899105,0.5713596431335063,0.05042714
4665,61946,812,417,46670,0.017101217303399183,0.660699755899105,0.5713323319222541,0.05042678
4666,61944,812,417,46672,0.017100497009518996,0.660699755899105,0.5713141244480859,0.05042675
4667,61935,812,417,46681,0.017097256437790833,0.660699755899105,0.5712321908143293,0.050425828
4668,61933,812,417,46683,0.01709653647752395,0.660699755899105,0.5712139833401612,0.050425768
4669,61930,812,417,46686,0.017095456650806348,0.660699755899105,0.571186672128909,0.05042544
4670,61926,812,417,46690,0.017094017094017096,0.660699755899105,0.5711502571805727,0.050424993
4671,61916,812,417,46700,0.017090419262502106,0.660699755899105,0.5710592198097318,0.05042398
4672,61914,812,417,46702,0.017089699877930714,0.660699755899105,0.5710410123355637,0.05042389
4673,61905,812,417,46711,0.017086463396671085,0.660699755899105,0.5709590787018071,0.050422102
4674,61903,812,417,46713,0.017085744345081536,0.660699755899105,0.5709408712276389,0.050422072
4675,61881,812,417,46735,0.017077838770059098,0.660699755899105,0.5707405890117894,0.05041814
4676,61879,812,417,46737,0.01707712044417338,0.660699755899105,0.5707223815376212,0.050417483
4677,61874,812,417,46742,0.01707532489380494,0.660699755899105,0.5706768628522009,0.050416917
4678,61870,812,417,46746,0.017073888725345893,0.660699755899105,0.5706404479038646,0.050416768
4679,61865,812,417,46751,0.017072093854466706,0.660699755899105,0.5705949292184441,0.05041614
4680,61863,812,417,46753,0.017071376011773363,0.660699755899105,0.570576721744276,0.050416023
4681,61857,812,417,46759,0.017069222845851464,0.660699755899105,0.5705220993217716,0.05041486
4682,61855,812,417,46761,0.0170685052445715,0.660699755899105,0.5705038918476034,0.05041474
4683,61851,812,417,46765,0.017067070223006915,0.660699755899105,0.5704674768992671,0.050414115
4684,61851,813,416,46765,0.01708772962293497,0.661513425549227,0.5704765806363512,0.050414026
4685,61847,813,416,46769,0.017086293136059853,0.661513425549227,0.5704401656880149,0.050413877
4686,61829,813,416,46787,0.01707983193277311,0.661513425549227,0.5702762984205016,0.050410718
4687,61827,813,416,46789,0.017079114322927608,0.661513425549227,0.5702580909463335,0.05041048
4688,61811,813,416,46805,0.017073375614263513,0.661513425549227,0.5701124311529883,0.050406277
4689,61809,813,416,46807,0.017072658546829062,0.661513425549227,0.5700942236788201,0.0504061
4690,61803,813,416,46813,0.017070507705874944,0.661513425549227,0.5700396012563157,0.05040413
4691,61801,813,416,46815,0.01706979087931469,0.661513425549227,0.5700213937821476,0.0504041
4692,61798,813,416,46818,0.017068715752346163,0.661513425549227,0.5699940825708953,0.050403744
4693,61796,813,416,46820,0.017067999076270653,0.661513425549227,0.5699758750967272,0.050403535
4694,61788,813,416,46828,0.017065132973699125,0.661513425549227,0.5699030452000546,0.050402492
4695,61786,813,416,46830,0.01706441659845098,0.661513425549227,0.5698848377258865,0.050402462
4696,61783,813,416,46833,0.017063342148344037,0.661513425549227,0.5698575265146343,0.050402313
4697,61781,813,416,46835,0.01706262592343855,0.661513425549227,0.5698393190404661,0.05040157
4698,61775,813,416,46841,0.017060477609434674,0.661513425549227,0.5697846966179617,0.050400555
4699,61773,813,416,46843,0.017059761624979016,0.661513425549227,0.5697664891437936,0.050400525
4700,61767,813,416,46849,0.017057614032143006,0.661513425549227,0.569711866721289,0.05039975
4701,61765,813,416,46851,0.017056898288016112,0.661513425549227,0.5696936592471209,0.05039969
4702,61753,813,416,46863,0.017052605084319154,0.661513425549227,0.569584414402112,0.050397664
4703,61751,813,416,46865,0.01705188976047653,0.661513425549227,0.5695662069279439,0.050397366
4704,61746,813,416,46870,0.017050101713398904,0.661513425549227,0.5695206882425236,0.05039659
4705,61740,813,416,46876,0.01704795655182537,0.661513425549227,0.5694660658200191,0.050396323
4706,61738,813,416,46878,0.01704724161791533,0.661513425549227,0.569447858345851,0.050395846
4707,61735,813,416,46881,0.017046169329475405,0.661513425549227,0.5694205471345988,0.05039549
4708,61710,813,416,46906,0.0170372388356839,0.661513425549227,0.5691929537074969,0.05039081
4709,61708,813,416,46908,0.01703652480040234,0.661513425549227,0.5691747462333288,0.0503906
4710,61707,814,415,46909,0.017056765081826374,0.6623270951993491,0.5691747462333288,0.050390184
4711,61700,814,415,46916,0.017054263565891473,0.6623270951993491,0.5691110200737403,0.050388932
4712,61699,815,414,46917,0.0170744992876896,0.6631407648494712,0.5691110200737403,0.050388664
4713,61694,815,414,46922,0.017072710895112805,0.6631407648494712,0.5690655013883199,0.050387442
4714,61690,815,414,46926,0.01707128045076559,0.6631407648494712,0.5690290864399836,0.050387204
4715,61674,815,414,46942,0.017065561069581424,0.6631407648494712,0.5688834266466385,0.050385088
4716,61672,815,414,46944,0.017064846416382253,0.6631407648494712,0.5688652191724703,0.05038494
4717,61657,815,414,46959,0.017059488424666137,0.6631407648494712,0.5687286631162092,0.050382435
4718,61655,815,414,46961,0.017058774279973207,0.6631407648494712,0.568710455642041,0.050382406
4719,61648,815,414,46968,0.017056275244333757,0.6631407648494712,0.5686467294824525,0.050381124
4720,61646,815,414,46970,0.017055561368630325,0.6631407648494712,0.5686285220082844,0.050381064
4721,61634,815,414,46982,0.017051279368998053,0.6631407648494712,0.5685192771632755,0.050379068
4722,61631,815,414,46985,0.01705020920502092,0.6631407648494712,0.5684919659520233,0.05037889
4723,61619,815,414,46997,0.017045929892077302,0.6631407648494712,0.5683827211070144,0.050375313
4724,61617,815,414,46999,0.017045216882084744,0.6631407648494712,0.5683645136328462,0.050375193
4725,61614,815,414,47002,0.01704414747893009,0.6631407648494712,0.568337202421594,0.050374866
4726,61612,815,414,47004,0.017043434618038856,0.6631407648494712,0.5683189949474259,0.050374776
4727,61610,815,414,47006,0.017042721816775058,0.6631407648494712,0.5683007874732577,0.05037412
4728,61608,815,414,47008,0.017042009075131214,0.6631407648494712,0.5682825799990896,0.050373763
4729,61606,815,414,47010,0.017041296393099842,0.6631407648494712,0.5682643725249215,0.050373435
4730,61599,815,414,47017,0.017038802475330322,0.6631407648494712,0.568200646365333,0.05037245
4731,61596,815,414,47020,0.0170377338768684,0.6631407648494712,0.5681733351540807,0.050372392
4732,61596,816,413,47020,0.017058282465089055,0.6639544344995931,0.5681824388911648,0.050372332
4733,61591,816,413,47025,0.017056499655107544,0.6639544344995931,0.5681369202057445,0.05037096
4734,61589,816,413,47027,0.017055786635453464,0.6639544344995931,0.5681187127315763,0.050370753
4735,61585,816,413,47031,0.017054360774970218,0.6639544344995931,0.56808229778324,0.05036989
4736,61583,816,413,47033,0.017053647934126104,0.6639544344995931,0.5680640903090719,0.0503698
4737,61579,816,413,47037,0.017052222431195536,0.6639544344995931,0.5680276753607356,0.050369054
4738,61577,816,413,47039,0.01705150976909414,0.6639544344995931,0.5680094678865675,0.050368786
4739,61550,816,413,47066,0.01704189465770018,0.6639544344995931,0.5677636669852975,0.050364822
4740,61548,816,413,47068,0.01704118285857489,0.6639544344995931,0.5677454595111293,0.050364733
4741,61542,816,413,47074,0.017039047817916056,0.6639544344995931,0.5676908370886249,0.05036387
4742,61540,816,413,47076,0.0170383362565773,0.6639544344995931,0.5676726296144567,0.05036372
4743,61539,816,413,47077,0.01703798049819389,0.6639544344995931,0.5676635258773727,0.05036354
4744,61536,816,413,47080,0.017036913312176383,0.6639544344995931,0.5676362146661205,0.05036345
4745,61535,816,413,47081,0.017036557613211684,0.6639544344995931,0.5676271109290364,0.050363064
4746,61533,816,413,47083,0.01703584625983841,0.6639544344995931,0.5676089034548683,0.050362974
4747,61522,816,413,47094,0.017031934877896057,0.6639544344995931,0.5675087623469435,0.05036065
4748,61519,816,413,47097,0.01703086844906393,0.6639544344995931,0.5674814511356912,0.05036056
4749,61502,816,413,47114,0.017024827873982892,0.6639544344995931,0.567326687605262,0.05035624
4750,61500,816,413,47116,0.01702411749979137,0.6639544344995931,0.5673084801310938,0.05035612
4751,61495,816,413,47121,0.01702234182364353,0.6639544344995931,0.5672629614456735,0.050355345
4752,61493,816,413,47123,0.017021631656897306,0.6639544344995931,0.5672447539715053,0.050355107
4753,61484,816,413,47132,0.017018436639693,0.6639544344995931,0.5671628203377487,0.050353706
4754,61482,816,413,47134,0.017017726798748696,0.6639544344995931,0.5671446128635805,0.050353527
4755,61480,816,413,47136,0.01701701701701702,0.6639544344995931,0.5671264053894124,0.050353438
4756,61478,816,413,47138,0.017016307294490555,0.6639544344995931,0.5671081979152442,0.05035329
4757,61475,816,413,47141,0.017015242821694435,0.6639544344995931,0.567080886703992,0.050352752
4758,61473,816,413,47143,0.017014533247148605,0.6639544344995931,0.5670626792298239,0.050352693
4759,61471,816,413,47145,0.017013823731782073,0.6639544344995931,0.5670444717556556,0.050352007
4760,61469,816,413,47147,0.01701311427558743,0.6639544344995931,0.5670262642814875,0.05035171
4761,61464,816,413,47152,0.017011340893929285,0.6639544344995931,0.5669807455960671,0.050351024
4762,61464,817,412,47152,0.017031833058850507,0.6647681041497152,0.5669898493331512,0.050350517
4763,61462,817,412,47154,0.017031122970127786,0.6647681041497152,0.5669716418589831,0.05035034
4764,61454,817,412,47162,0.0170282832072365,0.6647681041497152,0.5668988119623105,0.050349325
4765,61452,817,412,47164,0.017027573414476565,0.6647681041497152,0.5668806044881424,0.050348878
4766,61451,817,412,47165,0.01702721854028594,0.6647681041497152,0.5668715007510583,0.05034855
4767,61449,817,412,47167,0.01702650883627876,0.6647681041497152,0.5668532932768902,0.05034849
4768,61445,817,412,47171,0.017025089605734768,0.6647681041497152,0.5668168783285539,0.050348103
4769,61443,817,412,47173,0.017024380079183162,0.6647681041497152,0.5667986708543857,0.050347954
4770,61442,817,412,47174,0.017024025338084225,0.6647681041497152,0.5667895671173017,0.050347865
4771,61440,817,412,47176,0.01702331590023545,0.6647681041497152,0.5667713596431335,0.050347775
4772,61433,817,412,47183,0.017020833333333332,0.6647681041497152,0.566707633483545,0.050345838
4773,61430,817,412,47186,0.017019769597733474,0.6647681041497152,0.5666803222722928,0.05034563
4774,61399,817,412,47217,0.017008785443644085,0.6647681041497152,0.5663981064226865,0.050340116
4775,61397,817,412,47219,0.0170080772753768,0.6647681041497152,0.5663798989485184,0.050339967
4776,61394,817,412,47222,0.017007015133537334,0.6647681041497152,0.5663525877372662,0.05033961
4777,61390,817,412,47226,0.017005599150760775,0.6647681041497152,0.5663161727889299,0.05033931
4778,61383,817,412,47233,0.01700312174817898,0.6647681041497152,0.5662524466293414,0.050337434
4779,61381,817,412,47235,0.01700241405144427,0.6647681041497152,0.5662342391551732,0.050337166
4780,61376,817,412,47240,0.017000645067315894,0.6647681041497152,0.5661887204697529,0.05033627
4781,61373,817,412,47243,0.016999583853516437,0.6647681041497152,0.5661614092585007,0.050336212
4782,61372,817,412,47244,0.01699923014502403,0.6647681041497152,0.5661523055214165,0.050336182
4783,61370,817,412,47246,0.016998522772194827,0.6647681041497152,0.5661340980472483,0.050336123
4784,61360,817,412,47256,0.01699498679092214,0.6647681041497152,0.5660430606764076,0.05033514
4785,61358,817,412,47258,0.01699427977119085,0.6647681041497152,0.5660248532022395,0.05033508
4786,61346,817,412,47270,0.016990038887849106,0.6647681041497152,0.5659156083572306,0.050332606
4787,61344,817,412,47272,0.01698933227973133,0.6647681041497152,0.5658974008830625,0.050332516
4788,61339,817,412,47277,0.01698756601655092,0.6647681041497152,0.5658518821976422,0.050331563
4789,61337,817,412,47279,0.016986859614105124,0.6647681041497152,0.565833674723474,0.050331533
4790,61331,817,412,47285,0.01698474075921999,0.6647681041497152,0.5657790523009696,0.050330132
4791,61325,817,412,47291,0.0169826224328594,0.6647681041497152,0.5657244298784652,0.050329417
4792,61320,817,412,47296,0.01698085756448361,0.6647681041497152,0.5656789111930447,0.050328344
4793,61318,817,412,47298,0.01698015171983789,0.6647681041497152,0.5656607037188766,0.050328285
4794,61312,817,412,47304,0.01697803453793562,0.6647681041497152,0.5656060812963721,0.050326347
4795,61310,817,412,47306,0.01697732892795545,0.6647681041497152,0.565587873822204,0.050326318
4796,61301,817,412,47315,0.016974154408709384,0.6647681041497152,0.5655059401884474,0.050324738
4797,61299,817,412,47317,0.016973449121203306,0.6647681041497152,0.5654877327142792,0.05032471
4798,61289,817,412,47327,0.016969923562645397,0.6647681041497152,0.5653966953434385,0.05032292
4799,61287,817,412,47329,0.01696921862667719,0.6647681041497152,0.5653784878692704,0.05032289
4800,61286,817,412,47330,0.016968866180655077,0.6647681041497152,0.5653693841321863,0.0503228
4801,61283,817,412,47333,0.01696780893042575,0.6647681041497152,0.5653420729209341,0.050322622
4802,61269,817,412,47347,0.016962876837471972,0.6647681041497152,0.565214620601757,0.050320685
4803,61267,817,412,47349,0.016962172486816425,0.6647681041497152,0.5651964131275888,0.050320566
4804,61262,817,412,47354,0.016960411866060492,0.6647681041497152,0.5651508944421685,0.05031973
4805,61260,817,412,47356,0.016959707720092167,0.6647681041497152,0.5651326869680003,0.05031964
4806,61258,817,412,47358,0.016959003632589516,0.6647681041497152,0.5651144794938322,0.050319463
4807,61255,817,412,47361,0.016957947610942752,0.6647681041497152,0.56508716828258,0.050319225
4808,61253,817,412,47363,0.016957243669572436,0.6647681041497152,0.5650689608084118,0.050319195
4809,61252,817,412,47364,0.016956891720802805,0.6647681041497152,0.5650598570713278,0.050319076
4810,61250,817,412,47366,0.016956187867090054,0.6647681041497152,0.5650416495971596,0.050319046
4811,61249,817,412,47367,0.01695583596214511,0.6647681041497152,0.5650325458600756,0.050318867
4812,61247,817,412,47369,0.016955132196073548,0.6647681041497152,0.5650143383859074,0.0503186
4813,61217,817,412,47399,0.016944582711133235,0.6647681041497152,0.5647412262733852,0.050313205
4814,61213,817,412,47403,0.01694317710493571,0.6647681041497152,0.5647048113250489,0.05031225
4815,61196,817,412,47420,0.01693720587930427,0.6647681041497152,0.5645500477946197,0.05030915
4816,61194,817,412,47422,0.016936503658865232,0.6647681041497152,0.5645318403204516,0.050308466
4817,61188,817,412,47428,0.016934397346875324,0.6647681041497152,0.5644772178979471,0.050306737
4818,61188,818,411,47428,0.01695477345272147,0.6655817737998373,0.5644863216350312,0.0503065
4819,61186,818,411,47430,0.01695407063505223,0.6655817737998373,0.5644681141608631,0.050305814
4820,61184,818,411,47432,0.01695336787564767,0.6655817737998373,0.5644499066866949,0.050305665
4821,61178,818,411,47438,0.016951259946949602,0.6655817737998373,0.5643952842641905,0.050304323
4822,61176,818,411,47440,0.01695055742053131,0.6655817737998373,0.5643770767900224,0.05030322
4823,61164,818,411,47452,0.016946343484565984,0.6655817737998373,0.5642678319450134,0.0503006
4824,61162,818,411,47454,0.01694564136559496,0.6655817737998373,0.5642496244708453,0.05030021
4825,61150,818,411,47466,0.01694142987324994,0.6655817737998373,0.5641403796258364,0.050297737
4826,61148,818,411,47468,0.016940728161371828,0.6655817737998373,0.5641221721516683,0.050297707
4827,61135,818,411,47481,0.01693616845069256,0.6655817737998373,0.5640038235695753,0.05029565
4828,61133,818,411,47483,0.01693546717459266,0.6655817737998373,0.5639856160954072,0.050295502
4829,61132,818,411,47484,0.016935116558320567,0.6655817737998373,0.5639765123583231,0.050295383
4830,61128,818,411,47488,0.016933714238396888,0.6655817737998373,0.5639400974099869,0.050295174
4831,61114,818,411,47502,0.016928807947019866,0.6655817737998373,0.5638126450908097,0.05029294
4832,61112,818,411,47504,0.0169281072803278,0.6655817737998373,0.5637944376166416,0.05029282
4833,61105,818,411,47511,0.016925655403587907,0.6655817737998373,0.5637307114570531,0.050291985
4834,61101,818,411,47515,0.01692425465003207,0.6655817737998373,0.5636942965087168,0.05029142
4835,61097,818,411,47519,0.016922854128307508,0.6655817737998373,0.5636578815603805,0.05029115
4836,61095,818,411,47521,0.016922153954363972,0.6655817737998373,0.5636396740862124,0.050290942
4837,61094,818,411,47522,0.016921803889118743,0.6655817737998373,0.5636305703491283,0.050290525
4838,61091,818,411,47525,0.016920753780278425,0.6655817737998373,0.5636032591378761,0.050290346
4839,61087,818,411,47529,0.016919353837880322,0.6655817737998373,0.5635668441895398,0.05028993
4840,61087,819,410,47529,0.016939687267311987,0.6663954434499593,0.5635759479266239,0.05028984
4841,61084,819,410,47532,0.016938636222622077,0.6663954434499593,0.5635486367153717,0.05028963
4842,61076,819,410,47540,0.016935834074319155,0.6663954434499593,0.563475806818699,0.050288767
4843,61074,819,410,47542,0.016935133682099212,0.6663954434499593,0.5634575993445309,0.050288707
4844,61073,819,410,47543,0.016934783507712665,0.6663954434499593,0.5634484956074468,0.05028853
4845,61070,819,410,47546,0.016933733071435957,0.6663954434499593,0.5634211843961946,0.0502882
4846,61060,819,410,47556,0.016930232558139535,0.6663954434499593,0.5633301470253539,0.0502868
4847,61058,819,410,47558,0.016929532629141947,0.6663954434499593,0.5633119395511857,0.05028671
4848,61056,819,410,47560,0.01692883275801484,0.6663954434499593,0.5632937320770176,0.050285965
4849,61054,819,410,47562,0.01692813294475104,0.6663954434499593,0.5632755246028495,0.05028537
4850,61049,819,410,47567,0.0169263836646964,0.6663954434499593,0.5632300059174291,0.050284594
4851,61047,819,410,47569,0.01692568405389766,0.6663954434499593,0.563211798443261,0.050284505
4852,61045,819,410,47571,0.016924984500929944,0.6663954434499593,0.5631935909690928,0.050284386
4853,61043,819,410,47573,0.01692428500578608,0.6663954434499593,0.5631753834949247,0.050284058
4854,61034,819,410,47582,0.01692113799301667,0.6663954434499593,0.563093449861168,0.05028215
4855,61031,819,410,47585,0.01692008924882241,0.6663954434499593,0.5630661386499158,0.05028209
