,vin,1st_prediction_instance_km,Predicted as Failed,Actual Failed,ANN_EGR_KM,Predicted in advance km
441,MB1TLDHD7JPBE1991,42666.0,Y,N,,
442,MB1TLDHD8JPAE5691,16871.1,Y,N,,
443,MB1TLDHDXJPCD9719,92818.2,Y,N,,
444,MB1TLKHD0KPJG6301,27349.5,Y,N,,
445,MB1TLKHD1KPJG6307,26632.1,Y,N,,
446,MB1TLKHD5KPFJ5895,23433.2,Y,N,,
447,MB1TLKHD7JPXF5490,49933.5,Y,N,,
448,MB1TLKHD7JRCX7793,49270.3,Y,N,,
449,MB1TLKHDXJPEC9475,71113.1,Y,N,,
450,MB1TLKHDXJPYF4773,38853.5,Y,N,,
451,MB1TLKHDXJRFW9258,29927.9,Y,N,,
452,MB1TRCHD0JAXJ6087,63742.5,Y,N,,
453,MB1TRCHD0JPCE0001,48725.1,Y,N,,
454,MB1TRCHD1JAFH7179,45478.8,Y,N,,
455,MB1TRCHD1JAFH7960,73117.5,Y,N,,
456,MB1TRCHD1JEAB6988,24553.3,Y,N,,
457,MB1TRCHD1JEBB4225,44968.7,Y,N,,
458,MB1TRCHD1JPCE0217,44030.8,Y,N,,
459,MB1TRCHD1JRHV8627,94083.3,Y,N,,
460,MB1TRCHD2JAFH7868,41380.9,Y,N,,
461,MB1TRCHD2JAHH4040,68181.0,Y,N,,
462,MB1TRCHD2JRHV7907,73875.7,Y,N,,
463,MB1TRCHD2JRYY9966,51267.4,Y,N,,
464,MB1TRCHD3JABJ2343,79967.5,Y,N,,
465,MB1TRCHD3JPGB9803,1801.6,Y,N,,
466,MB1TRCHD3JRGW1333,60457.1,Y,N,,
467,MB1TRCHD3KAJJ9128,23898.6,Y,N,,
468,MB1TRCHD4JECB0026,43116.0,Y,N,,
469,MB1TRCHD4JEGA0110,45458.9,Y,N,,
470,MB1TRCHD4JPCD9997,51563.1,Y,N,,
471,MB1TRCHD6JAHH5062,96818.4,Y,N,,
472,MB1TRCHD6JECB0061,45030.4,Y,N,,
473,MB1TRCHD6JPCE0083,44887.8,Y,N,,
474,MB1TRCHD6JPYE9560,32570.7,Y,N,,
475,MB1TRCHD7JEAB6882,57107.7,Y,N,,
476,MB1TRCHD7JRAY7058,41167.5,Y,N,,
477,MB1TRCHD7JRDX4593,62864.2,Y,N,,
478,MB1TRCHD7JREX1292,53924.3,Y,N,,
479,MB1TRCHD8JADJ1274,46647.5,Y,N,,
480,MB1TRCHD8JAFH7017,71345.4,Y,N,,
481,MB1TRCHD8JEHZ8968,43739.3,Y,N,,
482,MB1TRCHD8JRAY8493,29617.7,Y,N,,
483,MB1TRCHD8KEJC3146,24718.9,Y,N,,
484,MB1TRCHD9JEYB9898,54998.7,Y,N,,
485,MB1TRCHD9JEYC0159,19669.7,Y,N,,
486,MB1TRCHD9JRDX3980,47876.6,Y,N,,
487,MB1TRCHD9JRGW3913,56330.3,Y,N,,
488,MB1TRCHDXJAFH7018,120593.8,Y,N,,
489,MB1TRCHDXJEBB3459,31135.2,Y,N,,
490,MB1TRCHDXJEFA3011,4162.4,Y,N,,
491,MB1TRCHDXJPCE0006,60754.4,Y,N,,
492,MB1TRCHDXJRAY8334,51914.7,Y,N,,
493,MB1TRDHD0JPGC1076,153181.1,Y,N,,
494,MB1TRDHD0JPGC1241,64672.3,Y,N,,
495,MB1TRDHD0JPHB6298,92192.7,Y,N,,
496,MB1TRDHD0KPJG1013,42342.2,Y,N,,
497,MB1TRDHD0KPJG5661,52611.2,Y,N,,
498,MB1TRDHD1JPHB6293,78857.7,Y,N,,
499,MB1TRDHD1JPYF2680,61613.6,Y,N,,
500,MB1TRDHD1JPYF4509,28949.1,Y,N,,
501,MB1TRDHD1KPJG1022,47218.7,Y,N,,
502,MB1TRDHD2JPGC1242,68530.0,Y,N,,
503,MB1TRDHD3JPYF2454,43612.5,Y,N,,
504,MB1TRDHD4JPFC7489,47304.1,Y,N,,
505,MB1TRDHD5KPHH4411,49605.0,Y,N,,
506,MB1TRDHD6JPGB8893,85960.3,Y,N,,
507,MB1TRDHD6JPHB6970,53179.5,Y,N,,
508,MB1TRDHD6JPYF0858,52567.2,Y,N,,
509,MB1TRDHD7JPBE3660,38351.6,Y,N,,
510,MB1TRDHD7JPGC1611,60857.7,Y,N,,
511,MB1TRDHD8JPFC8113,54734.1,Y,N,,
512,MB1TRDHD8JPHB6971,5180.3,Y,N,,
513,MB1TRDHD8JPYF4541,60031.7,Y,N,,
514,MB1TRDHD8KPJF8330,50369.0,Y,N,,
515,MB1TRDHD9JPBE3661,29640.0,Y,N,,
516,MB1TRDHDXJPFC8114,45191.6,Y,N,,
517,MB1TRDHDXJPGC1179,32050.4,Y,N,,
518,MB1TRDHDXJPYF5223,33437.3,Y,N,,
519,MB1TRKHD0JPBE3097,69757.4,Y,N,,
520,MB1TRKHD0JPBE3777,32469.2,Y,N,,
521,MB1TRKHD0JPCD8579,101791.0,Y,N,,
522,MB1TRKHD0JPDD2736,72035.5,Y,N,,
523,MB1TRKHD0JPFC3573,49144.7,Y,N,,
524,MB1TRKHD0JPYE9757,33237.1,Y,N,,
525,MB1TRKHD0JPYF2271,51866.5,Y,N,,
526,MB1TRKHD0JPYF3095,106874.5,Y,N,,
527,MB1TRKHD0JRAY7008,53789.4,Y,N,,
528,MB1TRKHD0JRYZ3797,27823.4,Y,N,,
529,MB1TRKHD0KPHH3722,16544.7,Y,N,,
530,MB1TRKHD0KPHH3946,38818.1,Y,N,,
531,MB1TRKHD0KPJG1579,36414.9,Y,N,,
532,MB1TRKHD0KREC4662,16580.0,Y,N,,
533,MB1TRKHD1JPAE6782,57977.1,Y,N,,
534,MB1TRKHD1JPAE7978,62592.9,Y,N,,
535,MB1TRKHD1JPAE8113,53709.3,Y,N,,
536,MB1TRKHD1JPBE2962,72168.3,Y,N,,
537,MB1TRKHD1JPBE3772,68783.4,Y,N,,
538,MB1TRKHD1JPDD3264,86368.7,Y,N,,
539,MB1TRKHD1JPDD4298,64761.8,Y,N,,
540,MB1TRKHD1JPDD4706,47560.7,Y,N,,
541,MB1TRKHD1JPDD6035,51838.1,Y,N,,
542,MB1TRKHD1JPED1288,135859.7,Y,N,,
543,MB1TRKHD1JPED1842,84910.2,Y,N,,
544,MB1TRKHD1JPXF5676,60585.1,Y,N,,
545,MB1TRKHD1JPXF6567,111055.3,Y,N,,
546,MB1TRKHD1JPYE9959,36981.6,Y,N,,
547,MB1TRKHD1JRYZ4151,29047.0,Y,N,,
548,MB1TRKHD1KPHH5995,16914.9,Y,N,,
549,MB1TRKHD2JPAE7438,26908.4,Y,N,,
550,MB1TRKHD2JPAE7486,50953.9,Y,N,,
551,MB1TRKHD2JPAE7956,67406.8,Y,N,,
552,MB1TRKHD2JPBE3697,50646.9,Y,N,,
553,MB1TRKHD2JPCD8583,78945.7,Y,N,,
554,MB1TRKHD2JPCD9331,51528.8,Y,N,,
555,MB1TRKHD2JPDD6125,82493.9,Y,N,,
556,MB1TRKHD2JPXF7503,27117.1,Y,N,,
557,MB1TRKHD2JPYF0392,32596.2,Y,N,,
558,MB1TRKHD2KPHH3107,38560.5,Y,N,,
559,MB1TRKHD3JPAE9098,63891.5,Y,N,,
560,MB1TRKHD3JPCD8575,20290.3,Y,N,,
561,MB1TRKHD3JPDD6635,97331.0,Y,N,,
562,MB1TRKHD3JPED0515,80657.3,Y,N,,
563,MB1TRKHD3JPYF1762,38599.4,Y,N,,
564,MB1TRKHD3JPYF2104,31048.7,Y,N,,
565,MB1TRKHD3JPYF3110,33553.9,Y,N,,
566,MB1TRKHD3JRYY9341,84593.1,Y,N,,
567,MB1TRKHD3KPFJ5568,20214.2,Y,N,,
568,MB1TRKHD4JPAE6775,51352.9,Y,N,,
569,MB1TRKHD4JPAE7621,21409.8,Y,N,,
570,MB1TRKHD4JPAE8414,64876.4,Y,N,,
571,MB1TRKHD4JPCD8620,80883.6,Y,N,,
572,MB1TRKHD4JPDD6031,42093.5,Y,N,,
573,MB1TRKHD4JPDD7437,42194.8,Y,N,,
574,MB1TRKHD4JPXF7518,43089.2,Y,N,,
575,MB1TRKHD4JPYF1804,48148.4,Y,N,,
576,MB1TRKHD4JPYF2273,60383.0,Y,N,,
577,MB1TRKHD4KPHH3710,33026.1,Y,N,,
578,MB1TRKHD5JPAE6641,55511.8,Y,N,,
579,MB1TRKHD5JPAE9359,60955.3,Y,N,,
580,MB1TRKHD5JPCD9744,47235.2,Y,N,,
581,MB1TRKHD5JPED0712,84436.9,Y,N,,
582,MB1TRKHD5JPED1309,131687.7,Y,N,,
583,MB1TRKHD5JPED2184,90997.3,Y,N,,
584,MB1TRKHD5JPXF5700,37198.5,Y,N,,
585,MB1TRKHD5JPXF7611,40570.1,Y,N,,
586,MB1TRKHD5JPYF0211,36148.5,Y,N,,
587,MB1TRKHD5JPYF0922,50311.8,Y,N,,
588,MB1TRKHD5JRAY8669,29864.2,Y,N,,
589,MB1TRKHD5JRAY8672,70194.2,Y,N,,
590,MB1TRKHD5KPHH4171,17121.9,Y,N,,
591,MB1TRKHD5KPJG5272,29455.1,Y,N,,
592,MB1TRKHD6JPAE7636,54559.9,Y,N,,
593,MB1TRKHD6JPAE8463,56167.8,Y,N,,
594,MB1TRKHD6JPAE9323,64315.9,Y,N,,
595,MB1TRKHD6JPBE1788,33122.8,Y,N,,
596,MB1TRKHD6JPBE2956,33592.6,Y,N,,
597,MB1TRKHD6JPBE2973,54731.5,Y,N,,
598,MB1TRKHD6JPBE3704,1404.0,Y,N,,
599,MB1TRKHD6JPBE3959,67597.2,Y,N,,
600,MB1TRKHD6JPCD8604,33727.3,Y,N,,
601,MB1TRKHD6JPDD6127,91678.2,Y,N,,
602,MB1TRKHD6JPEC8614,55500.5,Y,N,,
603,MB1TRKHD6JPED0962,66724.5,Y,N,,
604,MB1TRKHD6JPYE9777,66859.5,Y,N,,
605,MB1TRKHD6JPYE9973,73856.3,Y,N,,
606,MB1TRKHD6JPYF0377,26366.3,Y,N,,
607,MB1TRKHD6JPYF1805,34152.2,Y,N,,
608,MB1TRKHD6JPYF2632,71862.6,Y,N,,
609,MB1TRKHD6JRXZ8015,34460.8,Y,N,,
610,MB1TRKHD6KPHH3126,31445.6,Y,N,,
611,MB1TRKHD6KPHH3322,38653.7,Y,N,,
612,MB1TRKHD7JPBE3355,30983.0,Y,N,,
613,MB1TRKHD7JPBE3548,28309.3,Y,N,,
614,MB1TRKHD7JPBE3551,39769.4,Y,N,,
615,MB1TRKHD7JPCD9602,33131.2,Y,N,,
616,MB1TRKHD7JPDD3446,89078.2,Y,N,,
617,MB1TRKHD7JPDD5813,30732.0,Y,N,,
618,MB1TRKHD7JPED0758,66934.3,Y,N,,
619,MB1TRKHD7JPYF3286,57816.7,Y,N,,
620,MB1TRKHD7JRYZ1688,51239.5,Y,N,,
621,MB1TRKHD8JPAE7475,37434.6,Y,N,,
622,MB1TRKHD8JPBE1517,40961.8,Y,N,,
623,MB1TRKHD8JPDD3438,56806.0,Y,N,,
624,MB1TRKHD8JPDD6128,80569.1,Y,N,,
625,MB1TRKHD8JPXF7523,71865.8,Y,N,,
626,MB1TRKHD8JPYE9960,23550.5,Y,N,,
627,MB1TRKHD8JPYE9988,40623.5,Y,N,,
628,MB1TRKHD8JPYF1871,40237.4,Y,N,,
629,MB1TRKHD8JPYF3281,50521.5,Y,N,,
630,MB1TRKHD8JRYZ1702,28464.4,Y,N,,
631,MB1TRKHD8KPFJ6358,15809.7,Y,N,,
632,MB1TRKHD9JPAE7436,49211.2,Y,N,,
633,MB1TRKHD9JPBE2773,47903.8,Y,N,,
634,MB1TRKHD9JPCD8614,55128.3,Y,N,,
635,MB1TRKHD9JPDD3268,44601.9,Y,N,,
636,MB1TRKHD9JPXF7594,42621.9,Y,N,,
637,MB1TRKHD9JPYF0213,131753.2,Y,N,,
638,MB1TRKHD9JPYF1748,36338.8,Y,N,,
639,MB1TRKHD9JPYF1829,38896.6,Y,N,,
640,MB1TRKHD9JRAY6827,93517.0,Y,N,,
641,MB1TRKHD9JRAY8674,72193.7,Y,N,,
642,MB1TRKHDXJPBE2779,43972.3,Y,N,,
643,MB1TRKHDXJPXF7524,44224.6,Y,N,,
644,MB1TRKHDXJPYF1872,34117.4,Y,N,,
645,MB1TRVHD2KPJG4906,54698.5,Y,N,,
646,MB1TRVHD6KPJG5069,34579.6,Y,N,,
647,MB1UPCHD0JRFW8747,71989.7,Y,N,,
648,MB1UPCHD2JRXZ4575,30567.2,Y,N,,
649,MB1UPCHD5JPCE0425,23265.6,Y,N,,
650,MB1UPCHD7KRFC2541,20157.3,Y,N,,
651,MB1UPCHD9KRGB8140,32327.5,Y,N,,
652,MB1UPDHD0JPED1210,38866.1,Y,N,,
653,MB1UPDHD4JPFC7406,104282.6,Y,N,,
654,MB1UPDHD5JPCD7918,60563.2,Y,N,,
655,MB1UPDHD5JPDD6626,98753.6,Y,N,,
656,MB1UPDHD6JPFC5396,101174.4,Y,N,,
657,MB1UPDHD6KPJF5341,59203.7,Y,N,,
658,MB1UPDHD8JPDD6622,115839.3,Y,N,,
659,MB1UPDHD8JPGB9165,49963.6,Y,N,,
660,MB1UPDHD9JPFC4839,58694.2,Y,N,,
661,MB1UPDHD9JPGC2978,96419.3,Y,N,,
662,MB1UPDHDXJPYF3918,60163.6,Y,N,,
663,MB1UPDHDXJPYF4826,24553.6,Y,N,,
664,MB1UPKHD0JPAE6850,41600.4,Y,N,,
665,MB1UPKHD0JPDD5310,12005.0,Y,N,,
666,MB1UPKHD0JPYF0319,40064.0,Y,N,,
667,MB1UPKHD0JPYF1485,65874.7,Y,N,,
668,MB1UPKHD0JRYY9601,35219.2,Y,N,,
669,MB1UPKHD1JPAE6243,66333.0,Y,N,,
670,MB1UPKHD1JPAE7165,31454.2,Y,N,,
671,MB1UPKHD1JPBE3863,62095.7,Y,N,,
672,MB1UPKHD1JPXF6109,103147.4,Y,N,,
673,MB1UPKHD2JPAE5568,24973.0,Y,N,,
674,MB1UPKHD2JPDD4658,16257.1,Y,N,,
675,MB1UPKHD3JPAE5580,55947.2,Y,N,,
676,MB1UPKHD3JPYF3392,2774.0,Y,N,,
677,MB1UPKHD4JPCD8479,88162.5,Y,N,,
678,MB1UPKHD4JPDD3365,25497.8,Y,N,,
679,MB1UPKHD5JPAE5564,6149.8,Y,N,,
680,MB1UPKHD5JPBE3736,54797.9,Y,N,,
681,MB1UPKHD5JPDD7229,51392.8,Y,N,,
682,MB1UPKHD5JPEC9957,116603.4,Y,N,,
683,MB1UPKHD6JPBE2109,92074.3,Y,N,,
684,MB1UPKHD6JPCD7897,28163.2,Y,N,,
685,MB1UPKHD6JPDD7269,101970.9,Y,N,,
686,MB1UPKHD6JPYF1393,51558.9,Y,N,,
687,MB1UPKHD6JRAY9209,39917.8,Y,N,,
688,MB1UPKHD7JPAE8031,52710.3,Y,N,,
689,MB1UPKHD7JPDD3344,59498.0,Y,N,,
690,MB1UPKHD7JPYF0625,62283.2,Y,N,,
691,MB1UPKHD8JPAE6224,28487.2,Y,N,,
692,MB1UPKHD8JPAE7681,47998.3,Y,N,,
693,MB1UPKHD8JPDD3336,69373.4,Y,N,,
694,MB1UPKHD8JPDD6172,42548.0,Y,N,,
695,MB1UPKHD8JPED0326,87291.0,Y,N,,
696,MB1UPKHD8JPED2478,39417.9,Y,N,,
697,MB1UPKHD8JPED2562,84465.9,Y,N,,
698,MB1UPKHD9JPAE7009,50803.6,Y,N,,
699,MB1UPKHD9JPDD6391,79445.4,Y,N,,
700,MB1UPKHD9JPXF7153,27065.3,Y,N,,
701,MB1UPKHD9JRXZ8004,70598.9,Y,N,,
702,MB1UPKHDXJPDD7145,43268.4,Y,N,,
703,MB1UPKHDXJPXF7808,42382.2,Y,N,,
704,MB1WADHD2JEFA3112,106746.9,Y,N,,
705,MB1WADHD5JPGC0820,22913.5,Y,N,,
706,MB1WADHD9JRFW8228,106161.2,Y,N,,
707,MB1A3CHD1JAGH5623,,N,N,,
708,MB1A3CHD2KPEK0501,,N,N,,
709,MB1A3CHD3KEHC9322,,N,N,,
710,MB1A3CHD3KPFJ6587,,N,N,,
711,MB1A3CHD4JEWC3098,,N,N,,
712,MB1A3CHD4KEGD2968,,N,N,,
713,MB1A3CHD4KPHH3804,,N,N,,
714,MB1A3CHD5JRYZ0604,,N,N,,
715,MB1A3CHD5KAFK2992,,N,N,,
716,MB1A3CHD5KEJC5140,,N,N,,
717,MB1A3CHD6KRGB7431,,N,N,,
718,MB1A3CHD8JEBB4750,,N,N,,
719,MB1A3CHDXJPGC2013,,N,N,,
720,MB1A3EHD0KAJJ9057,,N,N,,
721,MB1A3EHD0KEED8000,,N,N,,
722,MB1A3EHD1KAJJ9066,,N,N,,
723,MB1A3EHD2KAJJ9061,,N,N,,
724,MB1A3EHD3JAGH6915,,N,N,,
725,MB1A3EHD3KPGH9506,,N,N,,
726,MB1A3EHD4JPBE3761,,N,N,,
727,MB1A3EHD4JPCD8594,,N,N,,
728,MB1A3EHD5HAJH3636,,N,N,,
729,MB1A3EHD5JAAJ3396,,N,N,,
730,MB1A3EHD5JAEH8644,,N,N,,
731,MB1A3EHD5KPDK3045,,N,N,,
732,MB1A3EHD5KPEJ9211,,N,N,,
733,MB1A3EHD6JAGH5936,,N,N,,
734,MB1A3EHD6JEFA2815,,N,N,,
735,MB1A3EHD6JPBE3633,,N,N,,
736,MB1A3EHD6JPDD7255,,N,N,,
737,MB1A3EHD6JPGC2389,,N,N,,
738,MB1A3EHD6KPEK0948,,N,N,,
739,MB1A3EHD7KEFD6716,,N,N,,
740,MB1A3EHD8JABJ2634,,N,N,,
741,MB1A3EHD8JAYJ4904,,N,N,,
742,MB1A3EHD8JEBB3691,,N,N,,
743,MB1A3EHD8KAFK4084,,N,N,,
744,MB1A3EHD8KPEK0742,,N,N,,
745,MB1A3EHD9JAAJ3451,,N,N,,
746,MB1A3EHD9JADJ1157,,N,N,,
747,MB1A3EHD9JAHH5108,,N,N,,
748,MB1A3EHD9KPEJ8756,,N,N,,
749,MB1A3EHDXJPEC9730,,N,N,,
750,MB1A3EHDXKPCK5029,,N,N,,
751,MB1A3EHDXKPDK1890,,N,N,,
752,MB1A3EHDXKPDK3137,,N,N,,
753,MB1A3HHD1KRJA9412,,N,N,,
754,MB1A3HHD8JRWA0834,,N,N,,
755,MB1AVPTD3JPCE1130,,N,N,,
756,MB1CTCHD0JAYJ4764,,N,N,,
757,MB1CTCHD0JPEC8776,,N,N,,
758,MB1CTCHD3JPGB9883,,N,N,,
759,MB1CTCHD3KEDD9426,,N,N,,
760,MB1CTCHD3KPEJ9561,,N,N,,
761,MB1CTCHD5JEAB7014,,N,N,,
762,MB1CTCHD5JPEC9728,,N,N,,
763,MB1CTCHD5KAEK4621,,N,N,,
764,MB1CTCHD5KAEK5140,,N,N,,
765,MB1CTCHD5KPEJ7598,,N,N,,
766,MB1CTCHD5KPHH4873,,N,N,,
767,MB1CTCHD5KPHH4923,,N,N,,
768,MB1CTCHD5KPJG6350,,N,N,,
769,MB1CTCHD5KPJH0186,,N,N,,
770,MB1CTCHD6JAXJ6970,,N,N,,
771,MB1CTCHD6JPXG0069,,N,N,,
772,MB1CTCHD6JPYE9804,,N,N,,
773,MB1CTCHD6KPHH4882,,N,N,,
774,MB1CTCHD7JAFH7382,,N,N,,
775,MB1CTCHD7JAWJ7445,,N,N,,
776,MB1CTCHD7JAXJ6766,,N,N,,
777,MB1CTCHD7JAYJ5040,,N,N,,
778,MB1CTCHD7JEAB5748,,N,N,,
779,MB1CTCHD7JECB0037,,N,N,,
780,MB1CTCHD7JPAE5031,,N,N,,
781,MB1CTCHD7JPEC9004,,N,N,,
782,MB1CTCHD7KAEK4507,,N,N,,
783,MB1CTCHD7KAEK4510,,N,N,,
784,MB1CTCHD7KAFK3604,,N,N,,
785,MB1CTCHD7KPHH4891,,N,N,,
786,MB1CTCHD8JAXJ5738,,N,N,,
787,MB1CTCHD8JPDD6928,,N,N,,
788,MB1CTCHD8JPEC8783,,N,N,,
789,MB1CTCHD8JPGC1208,,N,N,,
790,MB1CTCHD8JPXF8937,,N,N,,
791,MB1CTCHD8JPXG0106,,N,N,,
792,MB1CTCHD8KPJG8352,,N,N,,
793,MB1CTCHD9JPCE0239,,N,N,,
794,MB1CTCHD9KADK6076,,N,N,,
795,MB1CTCHD9KAEK4511,,N,N,,
796,MB1CTCHD9KEFD5967,,N,N,,
797,MB1CTCHD9KPFJ4657,,N,N,,
798,MB1CTCHD9KPHH4889,,N,N,,
799,MB1CTCHDXJEWC3177,,N,N,,
800,MB1CTCHDXJPDD4923,,N,N,,
801,MB1CTCHDXJPED1605,,N,N,,
802,MB1CTCHDXKAEK4503,,N,N,,
803,MB1CTCHDXKAEK5098,,N,N,,
804,MB1CTCHDXKPFJ6501,,N,N,,
805,MB1CTCHDXKPHH3511,,N,N,,
806,MB1DTCHD1JRDX4515,,N,N,,
807,MB1DTCHD2KREC3248,,N,N,,
808,MB1DTCHD2KRJA8821,,N,N,,
809,MB1DTCHD5JRWA1746,,N,N,,
810,MB1DTCHD5KRJA3659,,N,N,,
811,MB1DTCHDXKEJC2389,,N,N,,
812,MB1G3CHD3JEGZ9512,,N,N,,
813,MB1G3CHD3JEYB9544,,N,N,,
814,MB1G3CHD5JECB1348,,N,N,,
815,MB1G3CHD7JEAB6996,,N,N,,
816,MB1G3CHD9JEBB3164,,N,N,,
817,MB1G3CHD9JEDA8021,,N,N,,
818,MB1G3DHD0JEAB6490,,N,N,,
819,MB1G3DHD0JEXC2419,,N,N,,
820,MB1G3DHD0JPDD4419,,N,N,,
821,MB1G3DHD0JREX3099,,N,N,,
822,MB1G3DHD0JRFW4597,,N,N,,
823,MB1G3DHD1JREX2835,,N,N,,
824,MB1G3DHD2JEAB5700,,N,N,,
825,MB1G3DHD3JEGA1371,,N,N,,
826,MB1G3DHD3JEHZ8790,,N,N,,
827,MB1G3DHD3JPFC4960,,N,N,,
828,MB1G3DHD3JRCX7836,,N,N,,
829,MB1G3DHD4JEGA0195,,N,N,,
830,MB1G3DHD5JEAB7263,,N,N,,
831,MB1G3DHD5JEDA9219,,N,N,,
832,MB1G3DHD5JEEA6565,,N,N,,
833,MB1G3DHD5JPDD4190,,N,N,,
834,MB1G3DHD6JEDA7849,,N,N,,
835,MB1G3DHD6JRBY1697,,N,N,,
836,MB1G3DHD8JEAB5345,,N,N,,
837,MB1G3DHD8JRYZ2198,,N,N,,
838,MB1G3DHD9JRYZ2291,,N,N,,
839,MB1G3DHDXJEAB5363,,N,N,,
840,MB1HTDHD0JEBB4469,,N,N,,
841,MB1HTDHD0JEDA8533,,N,N,,
842,MB1HTDHD0JEYB9446,,N,N,,
843,MB1HTDHD0JREW9669,,N,N,,
844,MB1HTDHD1JEBB4643,,N,N,,
845,MB1HTDHD1JEEA5207,,N,N,,
846,MB1HTDHD1JEYB9634,,N,N,,
847,MB1HTDHD1JRFW5844,,N,N,,
848,MB1HTDHD2JEYB9447,,N,N,,
849,MB1HTDHD2JEYB9576,,N,N,,
850,MB1HTDHD3JEGA0449,,N,N,,
851,MB1HTDHD3JEYB9635,,N,N,,
852,MB1HTDHD4JEAB5704,,N,N,,
853,MB1HTDHD4JEAB5847,,N,N,,
854,MB1HTDHD4JEAB6982,,N,N,,
855,MB1HTDHD4JEAB7131,,N,N,,
856,MB1HTDHD4JEFA3535,,N,N,,
857,MB1HTDHD4JPAE5385,,N,N,,
858,MB1HTDHD4JPYF4219,,N,N,,
859,MB1HTDHD4JREX2204,,N,N,,
860,MB1HTDHD5JEEA5209,,N,N,,
861,MB1HTDHD5JEYB9443,,N,N,,
862,MB1HTDHD5JRDX4900,,N,N,,
863,MB1HTDHD6JEGA0574,,N,N,,
864,MB1HTDHD6JEYB9306,,N,N,,
865,MB1HTDHD7JEFA3092,,N,N,,
866,MB1HTDHD7JRBY4662,,N,N,,
867,MB1HTDHD7JRDX4705,,N,N,,
868,MB1HTDHD8JEBB4364,,N,N,,
869,MB1HTDHD8JEYB9503,,N,N,,
870,MB1HTDHD9JEBB4471,,N,N,,
871,MB1HTDHD9JEEA6461,,N,N,,
872,MB1HTDHD9JEEA6976,,N,N,,
873,MB1HTDHD9JPDD5637,,N,N,,
874,MB1HTDHD9JRAY5387,,N,N,,
875,MB1HTDHDXJEDA9432,,N,N,,
876,MB1HTDHDXJEXC2013,,N,N,,
877,MB1HTDHDXJEYB9504,,N,N,,
878,MB1HTDHDXJPBE4356,,N,N,,
879,MB1HTDHDXJRAY6578,,N,N,,
880,MB1HTLHD0JRAY8530,,N,N,,
881,MB1HTLHD0JRCX8263,,N,N,,
882,MB1HTLHD0JRKA3300,,N,N,,
883,MB1HTLHD1JPYF1515,,N,N,,
884,MB1HTLHD2JPCE1271,,N,N,,
885,MB1HTLHD2JPYF0177,,N,N,,
886,MB1HTLHD2JRCX8152,,N,N,,
887,MB1HTLHD3JPAE6070,,N,N,,
888,MB1HTLHD4JPAE7793,,N,N,,
889,MB1HTLHD6JPXF7033,,N,N,,
890,MB1HTLHD6JRAY9147,,N,N,,
891,MB1JADHD0JRGW1424,,N,N,,
892,MB1JADHD9JRAY8104,,N,N,,
893,MB1KACHD1JEXC0866,,N,N,,
894,MB1KACHD1JPXF7632,,N,N,,
895,MB1KACHD1KEGD3781,,N,N,,
896,MB1KACHD1KPHH2846,,N,N,,
897,MB1KACHD1KPJG8842,,N,N,,
898,MB1KACHD2JRXZ5914,,N,N,,
899,MB1KACHD2KPHH2953,,N,N,,
900,MB1KACHD2KPHH3245,,N,N,,
901,MB1KACHD3JEFA2172,,N,N,,
902,MB1KACHD3JPGC1781,,N,N,,
903,MB1KACHD3JPGC2347,,N,N,,
904,MB1KACHD3KPJG2881,,N,N,,
905,MB1KACHD3KPJG5182,,N,N,,
906,MB1KACHD3KPJG5988,,N,N,,
907,MB1KACHD4JPBE2270,,N,N,,
908,MB1KACHD4JPDD3994,,N,N,,
909,MB1KACHD4JPWG2028,,N,N,,
910,MB1KACHD4JPXF7804,,N,N,,
911,MB1KACHD4KEFD6008,,N,N,,
912,MB1KACHD4KPHH6969,,N,N,,
913,MB1KACHD4KPJG9127,,N,N,,
914,MB1KACHD4KPJH1993,,N,N,,
915,MB1KACHD5HPJB1228,,N,N,,
916,MB1KACHD5KAJJ9277,,N,N,,
917,MB1KACHD5KPCK4207,,N,N,,
918,MB1KACHD5KPEJ8011,,N,N,,
919,MB1KACHD5KPJG5376,,N,N,,
920,MB1KACHD6JAGH6325,,N,N,,
921,MB1KACHD6JECB0242,,N,N,,
922,MB1KACHD6JPCD8174,,N,N,,
923,MB1KACHD6JPHB7100,,N,N,,
924,MB1KACHD6KEJC7862,,N,N,,
925,MB1KACHD6KPGH8333,,N,N,,
926,MB1KACHD6KPJG9503,,N,N,,
927,MB1KACHD6KRJA4123,,N,N,,
928,MB1KACHD7JPXF6873,,N,N,,
929,MB1KACHD7JPYF0977,,N,N,,
930,MB1KACHD7KPEJ7992,,N,N,,
931,MB1KACHD7KPHH2995,,N,N,,
932,MB1KACHD7KPHH4505,,N,N,,
933,MB1KACHD7KPJG2172,,N,N,,
934,MB1KACHD7KPJH0983,,N,N,,
935,MB1KACHD8JRCX8099,,N,N,,
936,MB1KACHD9JEBB2824,,N,N,,
937,MB1KACHD9JPGC2451,,N,N,,
938,MB1KACHDXJPYF2352,,N,N,,
939,MB1KAKHD0JPBE2499,,N,N,,
940,MB1KAKHDXJRAY8461,,N,N,,
941,MB1NACHD0JPHB6702,,N,N,,
942,MB1NACHD3JEGA0146,,N,N,,
943,MB1NACHD5JAHH4890,,N,N,,
944,MB1NACHD5JPGC0595,,N,N,,
945,MB1NACHD8JEGA1437,,N,N,,
946,MB1NACHDXJEHZ8826,,N,N,,
